id,asins,brand,categories,dateAdded,dateUpdated,ean,features.key,features.value,manufacturer,manufacturerNumber,name,sizes,upc,weight
AVpf-rCL1cnluZ0-udO9,,Celsius,"Food,Beverages,Grocery",2016-03-21T18:18:48Z,2016-09-25T04:42:40Z,8.89E+11,Ingredients,"MetaPlus Proprietary Blend: Taurine,Guarana Extract (Seed),Green Tea Leaf Extract (Leaf),Standardized to 10% EGCG,Caffeine (as Caffeine Anhydrous),Glucuronolactone,Ginger Extract (Root),. Other Ingredients: Carbonated Filtered Water,Natural Flavors,Sucralose,Caramel Color.",CELSIUS INC,,"Celsius Calorie Reducing Drink, Sparkling Cola",,8.89E+11,
AVpf-bX61cnluZ0-uZdk,,Newman's Own,"Food,Condiments,Grocery",2016-10-27T04:27:43Z,2016-10-27T04:27:43Z,7.58E+11,Ingredients,"Wine Vinegar from Organic Grapes,Organic Concentrated Cooked Grape Must.",NEWMAN'S OWN,328070,Newman's Own Balsamic Vinegar 8.5 Oz (pack of 6),,7.58E+11,
AVpicvMRLJeJML43lyo2,,Badia,"Beverages,Tea,Food,Grocery",2017-01-07T20:27:22Z,2017-01-07T20:27:22Z,,Ingredients,100 Cassia Acutifolia.,Badia Spices,881227,Nat Herbs Tea,,33844006310,0.13 pounds
AVpiNirl1cnluZ0-LC77,,Bigelow,"Food,Beverages,Tea,Grocery",2017-01-16T19:30:58Z,2017-01-16T19:30:58Z,72310003927,Ingredients,"Green Tea: Green Tea. Green Tea with Peach: Green Tea,Natural Peach Flavor (Soy Lecithin),Peach Granules. Green Tea with Lemon: Green Tea,Lemon Peel,Natural Flavor (Soy Lecithin),. Green Tea with Mint: Green Tea,Mint Leaves. Green Tea Decaffeinated: Decaffeinated Green Tea. Green Tea with Pomegranate: Green Tea,Apple,Hibiscus,Natural Pomegranate Flavors with Other Natural Flavors (Soy Lecithin),Rose Hips,Licorice Root,Pomegranate Peel.",Bigelow,,Bigelow‹¨«‹¨« Assorted Green Tea 18 Ct Box,,72310003927,
AVpfIyC7ilAPnD_xVva-,B004DE60QM,Welch's,"Food,Fruit Snacks,Grocery",2015-03-24T14:20:38Z,2015-11-03T08:48:37Z,34856050964,Ingredients,"Fruit Puree (Grape and Strawberry),Corn Syrup,Sugar,Modified Corn Starch,Gelatin,Citric Acid,Lactic Acid,Natural and Artificial Flavors,Ascorbic Acid (Vitamin C),Alpha Tocopherol Acetate (Vitamin E),Vitamin A Palmitate,Sodium Citrate,Coconut Oil,Carnauba Wax,and Red 40.",Promotion in Motion Inc.,MCLANE500202648,Welchs Strawberry Fruit Snacks,,34856050964,4.2 pounds
AVphzjxQ1cnluZ0-GmMA,B00AAVK1T4,Manuka Doctor,"Food,Honey,grocery",2016-11-03T10:16:32Z,2016-11-03T10:16:32Z,8.52E+11,Ingredients,"Honey,Fructose,Lemon Juice Concentrate (4%),Lemon Oil.",Manuka Doctor,MKD04255,"Manuka Doctor Honey With Lemon 15+, 17.6 Oz (pack of 3)",,8.52E+11,
AVpgjebDLJeJML43PijT,,Starbucks,"Coffee,Food,Grocery",2017-01-18T18:48:03Z,2017-01-18T18:48:07Z,"7,621,118,881,050,790,000,000,000",Ingredients,100 ArabicaCoffee.,STARBUCKS COFFEE COMPANY,7.62E+11,Starbucks‹¨«‹¨« Pike Place‹¨«‹¨« Roast Coffee K-cup‹¨«‹¨« Pods 10 Ct Box,,"762,111,888,105,791,000,000,000",
AVpfiY9BilAPnD_xdh9M,,Zatarain's,"Food,Baking,Grocery",2016-11-09T17:27:25Z,2016-11-09T17:27:25Z,71429026681,Ingredients,"Enriched Bleached Wheat Flour (Wheat & Malt Barley Flour, Niacin, Iron, Thiamine Mononitrate, Riboflavin, Folic Acid),Salt,Spice,Leavening (Sodium Aluminum Phosphate, Sodium Acid Pyrophosphate, Sodium Bicarbonate, Monocalcium Phosphate),Monosodium Glutamate (Flavor Enhancer),Garlic,Natural Flavor,Lemon Puree,and Lemon Juice.",ZATARAINS,287326,"Zatarains Breading Mix, Chicken, Chicken Frying Mix, Crispy Southern",,71429026681,
AVpfiSNELJeJML43-85l,,Reese,"Vinegar,Food,Grocery",2016-11-15T12:57:14Z,2016-11-15T12:57:14Z,70670008019,Ingredients,"Sherry Wine,Salt,Potassium Metabisulfite (Preservative),.",Tree of Life,1074772,Cooking Wine,,70670008019,
AVpfFHQPLJeJML4318Rg,,Del Monte,"Food,Canned Fruit,Grocery",2016-11-15T12:43:20Z,2016-11-15T12:43:20Z,24000048602,Ingredients,"Pineapple,Yellow and Red Papaya,Clarified Pineapple Juice,Sugar,Passion Fruit Juice,Natural Flavors,Citric Acid,Ascorbic Acid.",Del Monte Consumer Products,,Tropical Fruit Salad,,24000048602,
AVpfLPHsilAPnD_xWjQp,B000MHE9US,Blue Diamond,"grocery,Food,Snacks",2015-05-11T12:20:23Z,2017-01-23T05:30:46Z,41570051801,Ingredients,"Almonds,Vegetable Oil (Canola, Safflower and/or Sunflower),Sea Salt.",Blue Diamond Growers,MCLANE500310722,Blue Diamond‹¨«‹¨« Roasted Salted Almonds 1.5 Oz. Tube,,41570051801,
AVpfBd4KilAPnD_xTPvY,"B00MIJUCLS,B00IN0WSP4",Tully's Coffee,"Grocery,Coffee,Food",2015-05-18T19:53:01Z,2016-07-26T17:05:24Z,99555088014,Ingredients,"Made with 100 Arabica Coffee. 12 ea QTY 6,Keurig brewed.,For Keurig k-cup brewing systems.,Not for Keurig Vue brewing systems.,For use in all Keurig k-cup brewers. Extra bold.,Handcrafted quality of the Pacific Northwest. Some professionals need.,To approach their jobs slowly and with a great deal of care. Like tightrope walkers.,Or brain surgeons. Or tattoo artists. At Tully's,the same holds true for creating great coffee.,It takes a lot of time and patience,which is why we slow roast our coffee beans to gently coax out the complex flavors and aromas.,With roots in the Pacific Northwest,where coffee is a way of life,we take our time in roasting and in training each master roaster in our artisanal approach.,From the aroma to the full-bodied flavor,you can taste the time taken in every satisfying cup of Tully's' coffee.,Now we invite you to take your time discovering it. Facebook.com/TullysCoffee. Brewing a better world together. BrewingABetterWorld.com.,Keurig brewed is our promise.,Since the beginning,we've been dedicated to the art and science of bringing you the coffee you love,every time.,Always look for the Keurig brewed seal.,The only mark of genuine Keurig quality.,A smoky,decadent tale. Our most popular roast.,French roast is the ultimate coffee story,as written in a Parisian cafe: powerful and intense,with a bittersweet end.,Made with 100 arabica coffee.,For more information contact: Green Mountain Coffee Roasters,Inc. For brewer inquiries contact: 1-866-901-Brew/1-866-901-2739. Find us on Facebook.com/Keurig or Twitter.com/Keurig.,This package is made with a minimum of 35 post-consumer materials. Printed in the USA.",Green Mountain Coffee,7249,Tullys Coffee Dark Roast,,99555088014,2.8 pounds
AVpiijz7LJeJML43mp_u,,Prego,"Food,Sauces,Grocery",2016-11-04T23:12:14Z,2016-11-04T23:12:14Z,51000114648,Ingredients,"Tomato Puree (Water, Tomato Paste),Mushrooms,Onions,Sugar,Canola Oil,Contains Less than 1 of: Salt,Garlic,Citric Acid,Spice,Onion Extract,Garlic Extract.",Campbell Soup Company,5100011464,Prego Chunky Garden Mushroom Supreme Italian Sauce 23.75oz,,51000114648,
AVpg8Edt1cnluZ0-8NbY,,Bahlsen,"Food,Chocolate,Grocery",2016-10-05T22:30:54Z,2016-10-05T22:30:54Z,70569273405,Ingredients,"Sugar,Chocolate Liquor,Wheat Flour,Palm Oil Shortening,Hazelnuts,Cocoa Butter,Whey,Low Fat Cocoa Powder,Sweet Whey Powder,Butter Oil,Sunflower Lecithin,Milk,Liquid Invert Sugar,Natural Flavoring,Salt,Sodium Bicarbonate,Skim Milk,Egg Yolk,Spice.",Bahlsen,885798,"Bahlsen Wafers, Hazelnut, Dark Chocolate",,70569273405,
AVphRhsVilAPnD_x3bYu,,Alessi,"Condiments,Food,Grocery",2016-10-27T04:28:42Z,2016-10-27T04:28:42Z,71072011447,Ingredients,Red Wine Vinegar.,Alessi,870501,"Alessi Vinegar, Red Wine",,71072011447,
AVphqtOc1cnluZ0-FC8F,,Snapple,"Food,Beverages,Tea,Grocery",2017-01-18T18:47:54Z,2017-01-18T18:47:54Z,76183323564,Ingredients,"Our Real Tea Starts with the Finest Tea Leaves and is Made From: Filtered Water,Sugar,Citric Acid,Tea,Natural Flavors.",Snapple Beverage Corp,7618332356,"Snapple Peach Tea, 32 Fl Oz",,76183323564,
AVpfnunaLJeJML43AnvA,,V8,"Food,Beverages,Juice,Grocery",2017-01-16T19:33:40Z,2017-01-16T19:33:40Z,51000138019,Ingredients,"Reconstituted Vegetable Juice Blend (Water and Concentrated Juices of Tomatoes, Carrots, Celery Beets, Parsley, Lettuce, Watercress, Spinach),contains less than 2 of: Salt,Vitamin C (Ascorbic Acid),Natural Flavoring,Citric Acid.",Campbell Soup Company,,100% Juice Spicy Hot Calcium Enriched,,51000138019,
AVpgZW1uLJeJML43NWHk,,AriZona,"Beverages,Food,Juice,Grocery",2017-01-14T19:44:43Z,2017-01-14T19:44:43Z,6.13E+11,Ingredients,"Filtered Water,High Fructose Corn Syrup (Glucose-Fructose Syrup),Pear Juice From Concentrate,Mango Puree,Citric Acid,Pineapple Juice From Concentrate,Kiwi Juice From Concentrate,Watermelon Juice From Concentrate,Fruit And Vegetable Juice (For Color),Natural Flavors,Ascorbic Acid (Vitamin C),Gum Acacia,Sucralose. Ingredients: Filtered Water,High Fructose Corn Syrup,(Glucose-Fructose Syrup),Pear Juice from Concentrate,Mango Puree,Citric Acid,Pineapple Juice from Concentrate,Kiwi Juice from Concentrate,Watermelon Juice from Concentrate,Fruit and Vegetable Juice (for Color),Natural Flavors,Ascorbic Acid (Vitamin C),Gum Acacia,Sucralose (Splenda Brand),.",ARIZONA BEVERAGE COMPANY,,Fruit Juice Cocktail Watermelon,,6.13E+11,
AVpgz2CD1cnluZ0-6mvp,,Dole Fruit Bowls,"Food,Canned Fruit,Grocery",2017-01-05T23:31:31Z,2017-01-05T23:31:31Z,38900020705,Ingredients,"Apples,Clarified Pineapple Juice from Concentrate (Water, Clarified Pineapple Juice Concentrate),White Grape Juice from Concentrate (Water, White Grape Juice Concentrate),Lemon Juice from Concentrate (Water, Lemon Juice Concentrate),Ascorbic Acid (to Promote Color Retention),Natural Flavors,and Citric Acid.",Dole Packaged Foods. LLC,1.00E+13,Dole‹¨«‹¨« Diced Apples In 100% Fruit Juice 4-4 Oz. Cups,,38900020705,
AVphDFKn1cnluZ0-9pHt,B004DLYU4O,Trident,"Food,Gum,Grocery",2015-10-30T22:19:20Z,2016-09-23T13:13:23Z,12546671279,Ingredients,"Maltitol,Gum Base,Sorbitol,Maltitol Syrup,Glycerin,Natural And Artificial Flavoring; Less Than 2% of: Acesulfame Potassium,Aspartame,Blue 1,Candelilla Wax,Gelatin,Soy Lecithin,Titanium Dioxide (Color),And Xanthan Gum. Phenylketonurics: Contains Phenylalanine.",kraft foods snacks & confectionery,67126,"Trident Splash Peppermint Swirl Center-filled Sugar Free Gum, 9 Count",,12546671279,
AVpe33t6LJeJML43xK1F,,ROSELLIS,"Food,Sauces,Grocery",2016-11-15T12:52:24Z,2016-11-15T12:52:24Z,81342123015,Ingredients,"Tomatoes,Tomato Puree,Imported Olive Oil,Salt,Garlic,Spices,and Parsley.",L. E. ROSELLI FOOD SPECIALTIES,,Rosellis Sauce Marinara 15.5-ounce (pack of 6),,81342123015,
AVphvfkI1cnluZ0-F5HG,,Utz,"Chips,Food,Grocery",2017-01-07T20:21:18Z,2017-01-07T20:21:18Z,,Ingredients,"Potatoes,Peanut Oil,Sugar,Fructose,Salt,Cream,Cheddar And Blue Cheeses (Milk, Cheese Cultures, Salt, Enzymes),Onion Powder,Paprika,Tomato Powder,Whey,Maltodextrin,Spice,Annatto,Lactose,Extractives of Paprika And Turmeric,Garlic Powder,Lactic Acid,Malic Acid,Nonfat Milk,Parsley,Citric Acid,Natural Hickory Smoke Flavor,Natural Flavor. This Is A Gluten Free Food.",Utz Quality Foods,174,"Utz Kettle Classics Crunchy Smokin Sweet Bbq Flavored Potato Chips, 1.875 Oz",,41780001740,
AVpgP37OilAPnD_xpsXs,,Bahlsen,"Cookies,Food,Chocolate,Grocery",2017-01-07T20:27:58Z,2017-01-07T20:27:58Z,70569272408,Ingredients,"Sugar,Wheat Flour,Palm Oil Shortening,Cocoa Butter,Hazelnuts,Chocolate Liquor,Skimmed Milk,Whole Milk Powder,Whey Powder,Butter Oil,Whey,Low Fat Cocoa Powder,Lactose,Soy Lecithin,Natural Vanilla and Hazelnut Flavors,Salt,Almonds,Sodium Bicarbonate,Dried Yolk,Spices.",Bahlsen,885897,"Bahlsen Wafers, Hazelnut, Milk Chocolate",,70569272408,
AVpiimJXilAPnD_xFI8A,,Canada Dry,"Beverages,Food,Water,Grocery",2017-01-14T19:46:34Z,2017-01-14T19:46:34Z,78000154467,Ingredients,"Carbonated Water,Natural Flavors.","Dr Pepper/Seven Up, Inc",DPSUSC800080174,Sparkling Water Refreshingly Raspberry,,78000154467,
AVpgl01xilAPnD_xumGY,,Voortman,"Food,Cookies,Grocery",2016-05-31T16:34:52Z,2017-01-14T19:30:49Z,67312006496,Ingredients,"Enriched Wheat Flour (Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid),Dried Coconut,Sugar,Vegetable Oil (Canola, Soybean, Palm and Palm Kernel, Sunflower),High Fructose Corn Syrup,Salt,Eggs.",Voortman Cookies,710649,"Voortman Mini Coconut Crunch Cookies, 12.3 Oz",,67312006496,
AVpgjzEMilAPnD_xuIvi,,Grace Foods,"Food,Sauces,Grocery",2016-11-04T02:00:34Z,2016-11-04T02:00:34Z,55270839515,Ingredients,"Water,White Sugar,Tomato Paste,White Vinegar,Onions,Salt,Brown Sugar,Canola Oil,Spices (Contains Thyme And All Spices),Shallots,Modified Corn Starch,Dijon Mustard (Water, Mustard Seed, Distilled Vinegar, Salt, White Wine, Citric Acid, Tartaric Acid, Pectin, Spices),Soy Sauce (Water, Soy Beans, Wheat Flour, Salt),Garlic,Peppers (Contains Pimento),Ginger,Herbs,Onion Powder,Garlic Powder,Concentrated Lime Juice (May Contain Sulfites),Dehydrated Scallions,Potassium Sorbate (Preservative),. Made In A Facility That Uses Wheat,Soy,Milk,Eggs,Nuts And Fish.",GRACE KENNEDY LIMITED,5527083951,Jerk Bbq Sauce,,55270839515,
AVphkpcWLJeJML43cc8H,,Utz,"Food,Pretzels,Grocery",2016-06-20T08:49:14Z,2016-06-20T08:49:14Z,41780022882,Ingredients,"Wheat Flour,Salt,Corn Oil,Malt Syrup (Derived from Barley),Sugar,Yeast,Soda. Contains No Hydrogenated Fats. Allergy Information: Contains Wheat And Barley. This Product Is Also Made On A Production Line That Produces Other Pretzels That May Contain Milk,Soy And Sesame Seed. Made In A Peanut And Tree Nut Free Facility.",Utz Quality Foods,1ZGKXM02T8VS,"Utz Holiday Shaped Pretzels, 14 Oz",,41780022882,
AVpfRS4M1cnluZ0-hg1k,,Simplify,"Baking,Food,Grocery",2017-01-07T20:18:21Z,2017-01-07T20:18:27Z,"6,608,612,210,390,030,000,000,000",Ingredients,"Water,Ethyl Alcohol (35),And Vanilla Bean Extractives. All natural,No added sugar,No artificial preservatives",Bell Buckle Country Store,234536,"Simplify Vanilla Extract, Pure, Madagascar Bourbon",,"660,861,221,039,030,000,000,000",1.25 lbs
AVpfA_Cm1cnluZ0-cByI,,DASANI,"Beverages,Food,Water,Grocery",2017-01-14T19:45:59Z,2017-01-14T19:45:59Z,49000038378,Ingredients,"Purified Water,Magnesium Sulfate,Potassium Chloride,Salt (Adds A Negligible Amount of Sodium),.",Coca Cola Enterprises,COKESC092249720,"Dasani Raspberry Water Beverage, 20 Fl Oz",,49000038378,
AVpi59LJLJeJML43qGVc,,Utz,"Chips,Food,Grocery",2017-01-07T20:21:18Z,2017-01-07T20:21:18Z,41780020871,Ingredients,"Whole Fresh Potatoes,Sliced And Cooked In 100 Pure Cottonseed Oil,With Salt Added. No Preservatives Added. This Is A Gluten Free Food.",Utz Quality Foods,2VMHN0TIUS6V,"Utz Ripple Potato Chips, 6 Oz",,41780020871,
AVpiswncilAPnD_xGuDt,,Maple Grove Farms,"Food,Salad Dressings,Grocery",2016-11-07T00:15:17Z,2016-11-07T00:15:17Z,,Ingredients,"Water,Canola Oil,Tomato Puree (Tomatoes, Salt, Citric Acid),Distilled Vinegar,Red Wine Vinegar,Salt,Modified Corn Starch,Dried Basil,Dried Onion,Natural Flavors,Mustard Flour,Dried Garlic,Citric Acid,Xanthan Gum,Sucralose,Potassium Sorbate (to Preserve Freshness),.","Maple Grove Farms of Vermont, Inc.",7468301546,"Maple Grove Farms Sugar Free Tomato Basil Dressing, 8 Fl Oz",,74683015460,
AVpfsRWzilAPnD_xgf_q,,Tadin,"Food,Beverages,Tea,Grocery",2017-01-16T19:31:05Z,2017-01-16T19:31:05Z,83703300516,Ingredients,Green Tea Leaf.,Tadin Herb & Tea,BG18820,"Tadin Herbal Tea, Green Tea, Bags",,83703300516,
AVpiLtHV1cnluZ0-KvgQ,,Giuliano Foods,"Food,Olives,Grocery",2017-01-09T20:06:07Z,2017-01-09T20:06:07Z,76479634121,Ingredients,"Olives,Water,Almonds,Salt,Lactic Acid.",Giulianos' Specialty Foods,638700,"Giuliano Stuffed Olives Almond, 7.0 Oz",,76479634121,
AVpe9aoELJeJML43zPb3,,MAPLE GROVE,"Food,Salad Dressings,Grocery",2016-11-15T12:55:05Z,2016-11-15T12:55:05Z,74683004747,Ingredients,"Water,Sugar,Canola Oil,Cider Vinegar,Concentrated Lemon Juice,Salt,Granulated Garlic,Natural Flavors (Milk),Xanthan Gum,Black Pepper,Granulated Onion,Potassium Sorbate (to Preserve Freshness),.","Maple Grove Farms of Vermont, Inc.",14707,"Maple Grove Farms Dressing, Caesar, Lite",,74683004747,
AVpfFlfw1cnluZ0-dob9,,21st Century,"Beverages,Tea,Food,Grocery",2017-01-14T19:37:30Z,2017-01-14T19:37:30Z,7.41E+11,Ingredients,"Senna Leaves,Malve Leaves,Panax Ginseng,Licorice Root,Natural Orange Flavor,Benzyl Benzoate.",21ST CENTURY HEALTH CARE INC,,Herbal Slimming Tea Orange Spice Caffeine Free 24 Tea Bags,,7.41E+11,
AVpiS3i6LJeJML43kSOC,,Colavita,"Condiments,Food,Grocery",2016-11-05T02:16:42Z,2016-11-05T02:16:42Z,39153413238,Ingredients,"Organic Wine Vinegar,Organic Concentrated Grape Must.",Colavita,,Colavita Vinegar Balsmc Org,,39153413238,
AVpiBfAfilAPnD_x_4AQ,,Iberia,"Food,Olives,Grocery",2016-11-04T03:05:41Z,2016-11-04T03:05:41Z,75669101245,Ingredients,"Manzanilla Olives,Water,Minced Pimiento (Pimiento, Sodium Alginate, Guar Gum, Calcium Chloride),Salt,Lactic Acid,Citric Acid,Ascorbic Acid,Potassium Sorbate to Protect Quality.",iberia foods corp.,10962,"Iberia Spanish Salad Olives, 10 Oz",,75669101245,
AVpiGd_TLJeJML43iQqP,,SunnyD,"Food,Beverages,Juice,Grocery",2017-01-16T19:33:35Z,2017-01-16T19:33:35Z,50200585005,Ingredients,"Water,Corn Syrup and 2 or less of each of the following: Concentrated Juices (Orange, Apple, Grapefruit, Tangerine, Lime),Citric Acid,Malic Acid,Ascorbic Acid (Vitamin C),Thiamin Hydrochloride (Vitamin B1),Natural and Artificial Flavors,Modified Cornstarch,Canola Oil,Cellulose,Gum,Sucralose,Sodium Hexametaphosphate,Potassium Sorbate to Protect Flavor,Red 40,Blue1 and Disodium EDTA to protect color.",Sunny Delight Beverages Company,5020058500,"Sunnyd Citrus Punch Grape, 16.0 Fl Oz",,50200585005,
AVphJVkKilAPnD_x13Co,B0029JPNWK,Hanover,"Food,Canned Vegetables,Grocery",2015-11-09T13:01:49Z,2016-11-04T19:47:31Z,28800143154,Ingredients,"Kidney Beans,Water,Sugar,Corn Syrup,Salt,Natural Flavorings,Onion Powder,Calcium Chloride,Disodium EDTA added as a preservative.",Hanover,2880014315,Kidney Beans,,28800143154,27.8 pounds
AVpgDFgailAPnD_xmmoC,,Tully's,"Coffee,Food,Grocery",2017-01-18T18:48:06Z,2017-01-18T18:48:07Z,"7,914,842,379,370,090,000,000,000",Ingredients,Made with 100 Arabica Coffee.,Tully's,99555088045,"Tully's Green Mountain Gourmet Single Cup Coffee Italian Roast , 4.87 Oz (pack of 6)",,"791,484,237,937,099,000,000,000",
AVph2vQn1cnluZ0-HKRv,,Marinades,"Condiments,Food,Grocery",2016-11-07T00:25:41Z,2016-11-07T00:25:41Z,52100025803,Ingredients,"Paprika,And Other Spices (Including Red Pepper, Oregano, Thyme And Black Pepper),Salt,Maltodextrin,Garlic,Onion,Sugar And Silicon Dioxide (Added To Make Free Flowing),.","Mccormick & Co., Inc.",2580,"Marinades: Southwest Grill Mates Marinade Mix, 1.25 Oz",,52100025803,
AVphqU0wilAPnD_x76AF,,Pillsbury,"Baking,Food,Grocery",2017-01-07T20:20:29Z,2017-01-07T20:20:29Z,51500761205,Ingredients,"Sugar,Partially Hydrogenated Vegetable Oil (Soybean and Cottonseed Oil),Water,Corn Syrup,Corn Starch,Contains 2 Or Less of Each of The Following: Color Added Including Red 40,Salt,Mono- and Diglycerides,Modified Corn Starch,Artificial Flavor,Polysorbate 60,Potassium Sorbate (Preservative),Soy Lecithin,Citric Acid,Sodium Citrate. Contains Soybean Ingredients.",J M Smucker Co.,5150076120,Creamy Supreme Strawberry Flavor Frosting,16,51500761205,
AVpjE9Gi1cnluZ0-TWQx,,Snapple,"Food,Beverages,Juice,Grocery",2017-01-16T19:33:37Z,2017-01-16T19:33:37Z,76183163733,Ingredients,"Filtered Water,Sugar,Apple,Pear,and Grape Juice Concentrates,Citric Acid,Natural Flavors.",Snapple Beverage Corp,SNAPSC618316373,Grapeade,,76183163733,
AVphNrnsilAPnD_x2s8r,B0055QSX4Y,Del Monte,"Food,Canned Vegetables,Grocery",2017-01-07T20:16:05Z,2017-01-07T20:16:05Z,24000017882,Ingredients,"Tomatoes,Tomato Juice,High Fructose Corn Syrup,Sea Salt,Dehydrated Onions,Garlic Powder,Toasted Sesame Oil,Citric Acid,Calcium Chloride,Spices,Natural Flavor.",Del Monte Foods,511,Tomatoes Diced With Garlic and Onion,,24000017882,13 pounds
AVpgc_TOilAPnD_xsnpM,,Pure Premium,"Beverages,Food,Juice,Grocery",2017-01-14T19:49:32Z,2017-01-14T19:49:32Z,48500009451,Ingredients,"100 Pure Pasteurized Orange Juice,Calcium Hydroxide*,Malic Acid*,Citric Acid*,Beta-Carotene*,Vitamin E Acetate (Vitamin E),* and Vitamin D3*. *Ingredient not found in regular orange juice.",Tropicana,,Pure Premium Healthy Kids No Pulp 8 Oz Orange Juice 6 Ct Carton,,48500009451,
AVph9Fax1cnluZ0-IP2w,,Cake Mate,"Baking,Other Grocery,Food",2017-01-07T20:17:58Z,2017-01-07T20:17:58Z,52100000589,Ingredients,"Sugar,Partially Hydrogenated Vegetable Oil (Cottonseed, Soybean),Cornstarch,Cocoa Processed w/Alkali,Dextrin,Carnauba Wax,Confectioner's Glaze,Soy Lecithin,Natural Artificial Flavor,Red 40 Lake,Blue 1 Lake,Yellow 6 Lake,Yellow 5 Lake,Red 3.",CAKE MATE,926006,Cake Mate: Rainbow Decorating Decors 10.5 Oz,,52100000589,0.758 lbs
AVphhF9J1cnluZ0-Da_c,,Aquafina,"Beverages,Food,Water,Grocery",2017-01-14T19:46:01Z,2017-01-14T19:46:01Z,12000012037,Ingredients,"Filtered Water,Citric Acid,Sodium Hexametaphosphate (To Protect Flavor),Phosphoric Acid,Natural Flavor,Sodium Benzoate (Preserves Freshness),Sodium Citrate,Sucralose,Calcium Disodium EDTA (To Protect Flavor),.",Pepsi,PEPWSC012030020,Aquafina Flavorsplash‹¨«‹¨« Really Raspberry Flavored Water 20 Fl. Oz. Bottle,,12000012037,
AVpgcMpKilAPnD_xsdNQ,,Dinty Moore,"Food,Boxed Meals,Grocery",2015-11-09T12:55:59Z,2016-11-04T02:03:21Z,37600046138,Ingredients,"Chicken Broth (Contains Flavor),Enriched Egg Noodles (Water, Enriched Semolina [Wheat, Niacin, Ferrous Sulfate, Thiamine Mononitrate, Riboflavin, Folic Acid], Whole Eggs, Egg Whites, Wheat Gluten, Glyceryl Monostearate),Carrots,White Chicken (White Chicken Meat, Water, Modified Food Starch, Salt, Sodium Phosphates),Modified Cornstarch,Chicken Fat,Contains 2% Or Less of Celery,Potato Starch,Red Bell Peppers,Salt,Flavoring,Hydrolyzed Corn Protein,Sugar,Monosodium Glutamate,Yeast Extract,Spices.",Hormel Foods Corp. Grocery,27204,"Dinty Moore Hearty Meals Chicken Pot Pie, 20 Oz",,37600046138,1.25 lbs
AVpi4Cnn1cnluZ0-Ra26,,Miller Lite,"Beer,Beverages,Food,Grocery",2017-01-14T19:37:58Z,2017-01-14T19:37:58Z,34100570231,Ingredients,"Water,Hops,Barley and Yeast.",Miller Brewing Company,MILLBR000000710,Beer Liteball Aluminum,,34100570231,
AVpfUeaHLJeJML437AbJ,,LaCroix,"Food,Beverages,Water,Grocery",2017-01-14T19:46:14Z,2017-09-06T04:49:46Z,73360323416,Ingredients,"Carbonated Water,Natural Flavor.",Sundance Beverage Company,230631,"La Croix Cran Raspberry Sparkling Water, 12 Fl Oz Can, 12 Ct",,73360323416,10.05 pounds
AVph6UOA1cnluZ0-HyA-,,4C,"Food,Beverages,Tea,Grocery",2017-01-14T19:36:45Z,2017-09-06T04:49:45Z,41387406504,Ingredients,"Sugar,Citric Acid,Instant Tea,Natural Lemon Flavor with Other Natural Flavors,Caramel Color,Natural Lemon Juice Solids,Artificial Color F.D.& C Red #40.,Artificial Color F.D. C Red 40.",4C Foods Corp.,,4C¶© Half _ Half Iced Tea Lemonade Mix 50.2 oz. Canister,,41387406504,
AVpff3mk1cnluZ0-lzHo,B00J5BN0ES,Twinings,"Food,Beverages,Tea,grocery",2017-01-07T20:27:20Z,2017-09-06T04:49:45Z,70177261658,Ingredients,"Tea,Tea Extracts,Water,Natural Tea Flavour with other Natural Flavours.",R.Twining And Company Limited,00I9H2AVB6OEEB2,Twinings of London? English Classic Cold Brewed Iced 20 ct Tea Bags 1.41 oz. Box,,70177261658,1.3 pounds
AVpisa9lLJeJML43oMcm,,Santa Cruz Organic,"Food,Beverages,Juice,Grocery",2016-03-21T18:03:09Z,2017-09-06T04:49:36Z,36192122213,Ingredients,"Filtered Water (sufficient to reconstitute),Organic Concord Grape Juice Concentrate.",Santa Cruz,00L7GQMKDFU7FA1,"Santa Cruz Organic Concord Grape Juice, 32 Fl Oz",,36192122213,3.17 pounds
AVpgsNfP1cnluZ0-5FJw,,Tetley,"Food,Beverages,Tea,Grocery",2014-02-18T02:30:59Z,2017-09-06T04:49:44Z,11156050054,Ingredients,Black Tea.,Tetley USA,1115605005,"Tetley Iced Tea Blend Tea Bags, 6 oz",,11156050054,
AVpff5QLLJeJML43-RFM,,Kedem,"Food,Beverages,Juice,Grocery",2014-02-18T01:35:30Z,2017-09-06T04:49:36Z,73490131318,Ingredients,NA,Kedem,100396,Kedem Organic Grape Juice 22 FO,,73490131318,
AVpfXfCailAPnD_xaf3O,"B001E5E2MW,B0005ZZKV4",Tetley,"Food,Beverages,Tea,grocery",2015-05-18T20:03:32Z,2017-09-06T04:49:44Z,11156051082,Ingredients,Black Tea.,Generic,1115605108,"Tetley Black Tea, Classic Blend Tea Bags, 8 Ounce",,11156051082,0.8 ounces
AVpgQubS1cnluZ0-y7OO,,Canada Dry,"Food,Beverages,Water,Grocery",2014-02-18T02:03:57Z,2017-09-06T04:49:39Z,78000171464,Ingredients,"Carbonated Water,Natural Flavors.",Canada Dry,DPSUSC800081710,"Canada Dry Pomegranate Cherry Sparkling Seltzer Water, 2 L",,78000171464,
